"plant","species","plant_no","greenhouse","co2","resprouter","drought_phase","water_potential_mpa","water_potential_midday_log","osmotic_potential_mpa","osmotic_potential_log","transpiration_mean_g_day","transpiration_mean_log","whole_plant_conductance","whole_plant_conductance_log","whole_plant_conductivity","whole_plant_conductivity_log","leaf_specific_transpiration","leaf_specific_transpiration_log","leaf_specific_conductance","leaf_specific_conductance_log","leaf_specific_conductivity","leaf_specific_conductivity_log","whole_plant_leaf_area_cm2","whole_plant_leaf_area_log","leaves_biomass","leaves_biomass_log"
"DLST4D","LST","4D","D","ambient","R-","1",-1.37,0.314810739840034,-1.1746077,0.160934219507918,109.230769230769,4.69346279313377,0.0805715461180749,-2.51860971762818,2.73943256801455,1.00775080698798,0.0318476383924005,-3.44679204751837,2.34916725713422e-05,-10.6588645582803,0.000798716867425634,-7.13250403366416,3429.79180700676,8.14025484065214,11.431,2.43632896304364
"DLST4D","LST","4D","D","ambient","R-","2",-1.66,0.506817602368452,-1.7096257,0.53627445766601,86.6666666666667,4.46206934234742,0.0552401061662033,-2.8960660285348,1.87816360965091,0.630294496081365,0.0229716213756538,-3.77349567810905,1.46417861953955e-05,-11.1316310489913,0.000497820730643446,-7.6052705243751,3772.77098770744,8.23556502045647,12.5741,2.53163914284797
"DLST4D","LST","4D","D","ambient","R-","3",-5.26,1.66013102674962,-5.0461925,1.61863399852014,35,3.55534806148941,0.0120454740599047,-4.41906628628798,0.40954611803676,-0.892705761671821,0.0102047010341847,-4.58490677916272,3.51201318846726e-06,-12.5593211269401,0.000119408448407887,-9.03296060232396,3429.79180700676,8.14025484065214,11.431,2.43632896304364
"DSRO1W","SRO","1W","D","ambient","R-","1",-1.06,0.0582689081239758,-1.0019428,0.00194091520487174,161.428571428571,5.08406276265107,0.154060138459519,-1.87041224332009,8.319247476814,2.11857180324418,0.0710790657534053,-2.64396241937512,6.78346504254867e-05,-9.59843742534629,0.00366307112297628,-5.60945337878202,2271.11273505783,7.7280251820262,19.8621276595745,2.9888147857878
"DSRO1W","SRO","1W","D","ambient","R-","2",-1.03,0.0295588022415444,-1.2743156,0.242409250176388,150,5.01063529409626,0.153936279734326,-1.87121653015301,8.3125591056536,2.11776751641126,0.0725221076921782,-2.62386382991912,7.44252230441738e-05,-9.50571565416839,0.00401896204438538,-5.51673160760411,2068.33481228481,7.63449912401538,18.0887234042553,2.89528872777697
"DSRO1W","SRO","1W","D","ambient","R-","3",-2.28,0.824175442966349,-1.6269411,0.486701625983574,82.5,4.41279829334063,0.0478564500097321,-3.03954937372577,2.58424830052553,0.949434672838507,0.0432818110801191,-3.14002279966047,2.51068342822593e-05,-10.5923704667269,0.001355769051242,-6.6033864201626,1906.11247406639,7.55282109300111,16.67,2.8136106967627
"DSRO2D","SRO","2D","D","ambient","R-","1",-1.14,0.131028262406404,-0.9995109,-0.000489219648419972,83.5714285714286,4.42570169817654,0.0743557112239835,-2.59889479363966,3.94085269487112,1.37139711991246,0.0403398747437097,-3.21041485147552,3.58914539158711e-05,-10.2350113432917,0.00190224705754117,-6.26471942973961,2071.68289694454,7.63611654965207,15.27625,2.72629933477007
"DSRO2D","SRO","2D","D","ambient","R-","2",-1.01,0.00995033085316809,-1.410502,0.34394566939581,64.1666666666667,4.16148386505973,0.0721666392700742,-2.62877739983723,3.82483188131393,1.34151451371489,0.0394500868332584,-3.23271903059614,4.43685223740602e-05,-10.0229802954931,0.00235153168582519,-6.05268838194098,1626.5278942953,7.39420289565587,11.99375,2.48438568077387
"DSRO2D","SRO","2D","D","ambient","R-","3",-5.92,1.77833644889591,,,20.8333333333333,3.03655426807424,0.00675408045274244,-4.99760844522378,0.35796626399535,-1.02731653167166,0.00950628614336331,-4.6558019999007,3.08189862811519e-06,-12.6899647131987,0.000163340627290105,-8.71967279964661,2191.53232073472,7.69235626797494,16.16,2.78253905309295
"DSRO2W","SRO","2W","D","ambient","R-","1",-0.95,-0.0512932943875506,-1.0092385,0.00919608608604367,105.714285714286,4.6607400371429,0.112946026986108,-2.1808452116659,4.63078710643043,1.53272685503841,0.0276545036380251,-3.58796668405943,2.95463029720468e-05,-10.4295519328682,0.00121139842185392,-6.71597986616393,3822.67883372631,8.24870672120233,23.7413636363636,3.16721882798528
"DSRO2W","SRO","2W","D","ambient","R-","2",-1.18,0.165514438477573,-1.6512601,0.501538693414042,75.8333333333333,4.3285379497229,0.0698993451785889,-2.66069899776066,2.86587315232215,1.05287306894365,0.0196311032241822,-3.93064007134673,1.80949616769709e-05,-10.9198770188303,0.000741893428755805,-7.20630495212598,3862.91755829185,8.25917802106963,23.9912727272727,3.17769012785257
"DSRO2W","SRO","2W","D","ambient","R-","3",-6.5,1.87180217690159,,,26.6666666666667,3.28341434600577,0.0170195751958878,-4.07339111526192,0.697802583031399,-0.359819048557611,0.00753081282526072,-4.88875229807423,4.80642131871303e-06,-12.2455577593419,0.000197063274067234,-8.53198569263761,3541.00776176753,8.17216664408,21.992,3.09067875086294
"DSRO3W","SRO","3W","D","ambient","R-","1",-1.04,0.0392207131532813,-0.9387134,-0.0632450646798237,105,4.65396035015752,0.102979953399402,-2.2732209368851,3.70727832237847,1.31029800157101,0.0388632540427147,-3.24770610094948,3.8115581812075e-05,-10.1748873879921,0.0013721609452347,-6.591368449536,2701.78096472813,7.901666451107,21.1952876712329,3.05377887731136
"DSRO3W","SRO","3W","D","ambient","R-","2",-1.71,0.536493370514568,-1.750968,0.560168777865446,55.8333333333333,4.02237106259701,0.0369022417918106,-3.29948297661546,1.32848070450518,0.284035961840653,0.0185183285342682,-3.98899430576642,1.22394239489866e-05,-11.3108483449789,0.000440619262163517,-7.72732940652277,3015.03093165313,8.01136536836343,23.6527123287671,3.16347779456778
"DSRO3W","SRO","3W","D","ambient","R-","3",-7.5,2.01490302054226,,,15,2.70805020110221,0.00271457781557841,-5.9091188383955,0.0977248013608226,-2.32559989993939,0.00524768009578731,-5.24996918655593,9.49682398085106e-07,-13.8671382260536,3.41885663310638e-05,-10.2836192875975,2858.40594819063,7.95801938765814,22.424,3.11013181386249
"DSRO4W","SRO","4W","D","ambient","R-","1",-1.05,0.048790164169432,-0.9070987,-0.097504014500839,108.571428571429,4.68740828422507,0.10470486125854,-2.25660973182495,5.23524306292702,1.6554132736032,0.0302592826203529,-3.49795227809551,2.91816551576699e-05,-10.4419702941455,0.00145908275788349,-6.52994728871738,3588.03709703288,8.18536056232058,28.0890689655172,3.33538049587185
"DSRO4W","SRO","4W","D","ambient","R-","2",-0.97,-0.0304592074847086,-1.2840432,0.250013849561607,122.5,4.80811102998478,0.136397079083552,-1.99218494814553,6.81985395417762,1.91983805728262,0.0262887471475704,-3.6386142964702,2.92710883566912e-05,-10.4389102746005,0.00146355441783456,-6.52688726917236,4659.78843770504,8.44672532645498,36.4793103448276,3.59674526000626
"DSRO4W","SRO","4W","D","ambient","R-","3",-3.02,1.10525683138678,-3.1687657,1.15334214298019,27.5,3.31418600467253,0.0131014422701237,-4.33503295787925,0.655072113506183,-0.423009952451106,0.0203501913176126,-3.89466496578084,9.69515842667902e-06,-11.5438839283326,0.000484757921333951,-7.63186092290447,1351.33864693446,7.20885097045337,10.579,2.35887090400464
"EACY1W","ACY","1W","E","ambient","R+","1",-1.67,0.512823626428664,-1.4226615,0.352529413087202,199.375,5.29518747353911,0.120546989626225,-2.11571564665992,8.19719529458332,2.10379205851619,0.0462740174807728,-3.07317465293009,2.79784000261742e-05,-10.4840777731291,0.00190253120177985,-6.26457006795301,4308.57338208946,8.3683621264692,18.7996875,2.93384024735733
"EACY1W","ACY","1W","E","ambient","R+","2",-2.07,0.727548607277278,-1.8385164,0.608958942034878,240,5.48063892334199,0.121977953457212,-2.1039149599459,8.29450083509042,2.11559274523021,0.0403113037945026,-3.21112335818107,2.04878764085224e-05,-10.795677241469,0.00139317559577952,-6.57616953629286,5953.66503706907,8.69176228152306,25.97775,3.25724040241119
"EACY1W","ACY","1W","E","ambient","R+","3",-3.24,1.17557332980424,-3.0739216,1.12295414056215,38.5714285714286,3.65251180994306,0.178544809689454,-1.72291567459156,12.1410470588829,2.49659203058455,0.0153866806894195,-4.1742530340934,7.12240141781988e-05,-9.54968051862802,0.00484323296411752,-5.33017281345191,2506.8063313975,7.82676484403646,10.938,2.39224296492458
"EACY2W","ACY","2W","E","ambient","R+","1",-1.34,0.29266961396282,-1.3472726,0.298082252602629,103.125,4.63594184465485,0.0778853302604302,-2.55251765885267,7.63276236552216,2.03244981981791,0.00469616254076514,-5.36100958445629,3.54678468309483e-06,-12.5494690879638,0.000347584898943293,-7.96450160929323,21959.4188030804,9.99695142911114,100.8645,4.61377803195312
"EACY2W","ACY","2W","E","ambient","R+","2",-1.35,0.300104592450338,-1.3667278,0.312419415749037,172.727272727273,5.15171389235616,0.139273579393936,-1.97131508313492,13.6488107806058,2.61365239553566,0.00895067970152101,-4.71602580527497,7.21711852654437e-06,-11.839054780766,0.000707277615601348,-7.25408730209548,19297.6710693737,9.86773969763113,88.6385,4.48456630047312
"EACY2W","ACY","2W","E","ambient","R+","3",-4.52,1.50851199384414,-4.6668161,1.54047706186305,27.1428571428571,3.30111392310517,0.032983163550086,-3.41175804316158,3.23235002790843,1.17320943550899,0.02039476303418,-3.89247712509943,2.4783087542375e-05,-10.6053490913662,0.00242874257915275,-6.02038161269561,1330.87386685336,7.1935910482046,6.113,1.81041765104659
"EACY3W","ACY","3W","E","ambient","R+","1",-1.34,0.29266961396282,-1.3521364,0.301685860105928,177.5,5.17897060891547,0.134116817436407,-2.00904408689017,9.11994358567568,2.21046361828593,0.0232743090544467,-3.76040514242735,1.75857817375422e-05,-10.948419838233,0.00119583315815287,-6.72891213305689,7626.43477770988,8.93937575134282,26.0747368421053,3.26096690849095
"EACY3W","ACY","3W","E","ambient","R+","2",-1.74,0.553885113226438,-1.3959106,0.333546962174912,227.272727272727,5.42615073805792,0.139402043174325,-1.97039312384544,9.47933893585409,2.24911458133066,0.0268790192690253,-3.61640924952013,1.64867569003464e-05,-11.0129531114235,0.00112109946922355,-6.7934454062474,8455.39507963486,9.04255998757806,28.908947368421,3.36415114472618
"EACY3W","ACY","3W","E","ambient","R+","3",-4.34,1.46787434811231,-3.9664289,1.37786616847636,25.7142857142857,3.2470467018349,0.310780876732742,-1.16866719155557,21.1330996178265,3.05084051362053,0.00816313794221406,-4.80812663218527,9.86590564777844e-05,-9.22384052557574,0.00670881584048934,-5.00433282039964,3150.04914731495,8.05517333402017,10.77,2.3767644911683
"EACY5W","ACY","5W","E","ambient","R+","1",-1.45,0.371563556432483,-1.3107941,0.270633136764343,140,4.9416424226093,0.0974579919976557,-2.32833384512752,6.04239550385465,1.79880053991757,0.047458165434323,-3.04790668370852,3.30369821937262e-05,-10.3178829514453,0.00204829289601103,-6.19074856640025,2949.96653829245,7.98954910631782,13.3599215686274,2.59225929747955
"EACY5W","ACY","5W","E","ambient","R+","2",-1.77,0.570979546585738,-1.4494124,0.371158232920695,227.272727272727,5.42615073805792,0.133243772307459,-2.01557495393301,8.26111388306248,2.11155943111208,0.0548795721976693,-2.90261409082686,3.21743893778429e-05,-10.3443397828178,0.00199481214142626,-6.2172053977727,4141.2991787567,8.32876482888478,18.7552745098039,2.93147502004651
"EACY5W","ACY","5W","E","ambient","R+","3",-2.31,0.837247524533702,-2.2033014,0.789956871898325,142.857142857143,4.96184512992683,0.0804804481488984,-2.51974100419568,4.9897877852317,1.60739338084941,0.0493762425487154,-3.0082858905339,2.78167548976052e-05,-10.4898720246564,0.00172463880365153,-6.36273763961131,2893.23641255605,7.97013102046072,13.103,2.57284121162245
"ECAL1W","CAL","1W","E","ambient","R-","1",-1.44,0.364643113587909,-1.3837511,0.324797999981676,131.333333333333,4.87773862062982,0.0921432726931409,-2.38441060140381,5.25216654350903,1.65864066643074,0.021934708913789,-3.81968501485142,1.53893593773193e-05,-11.081834236885,0.000877193484507198,-7.0387829690505,5987.4664327445,8.69742363548124,36.654,3.60152256289568
"ECAL1W","CAL","1W","E","ambient","R-","2",-1.32,0.27763173659828,-1.6707153,0.513251858077695,228.571428571429,5.43184875917256,0.184738808609096,-1.68881229685278,10.5301120907185,2.35423897098177,0.032721413898121,-3.41972555613594,2.64465032105049e-05,-10.5403866121613,0.00150745068299878,-6.49733534432673,6985.37750486859,8.8515743153085,42.763,3.75567324272294
"ECAL1W","CAL","1W","E","ambient","R-","3",-3.8,1.33500106673234,-2.5948373,0.953523817157099,77.5,4.3502779363593,0.0424489800997713,-3.15945239243163,2.41959186568697,0.883598875402919,0.0155324461597643,-4.16482414232799,8.50756771531102e-06,-11.6745544711189,0.000484931359772728,-7.63150320328437,4989.55536062042,8.51510207868729,30.545,3.41920100610173
"ECAL3W","CAL","3W","E","ambient","R-","1",-1.3,0.262364264467491,-1.1478568,0.137896551440901,115.333333333333,4.74782648638961,0.0898031010074523,-2.41013577189324,4.31054884835771,1.46106523901465,0.0409513651109379,-3.19537013319625,3.18863547177799e-05,-10.3533323914791,0.00153054502645344,-6.48213138057121,2816.34893051534,7.94319661958587,17.82225,2.88044767669847
"ECAL3W","CAL","3W","E","ambient","R-","2",-1.13,0.122217632724249,-1.2840432,0.250013849561607,147.142857142857,4.99140393216837,0.143683498310166,-1.94014232679755,6.89680791888798,1.93105868411034,0.0268693515096186,-3.61676899101075,2.62376475297017e-05,-10.5483152499767,0.00125940708142568,-6.67711423906878,5476.23403155761,8.60817292317912,34.654375,3.54542398029172
"ECAL3W","CAL","3W","E","ambient","R-","3",-5.16,1.64093657949347,,,26.25,3.26766598903763,0.0135949709189407,-4.29805533999961,0.652558604109155,-0.426854329091715,0.00699043353140107,-4.96321270300002,3.62037106934041e-06,-12.5289340320373,0.00017377781132834,-8.65773302112936,3755.13190735379,8.23087869203765,23.763,3.16812974915025
"ECAL4W","CAL","4W","E","ambient","R-","1",-1.14,0.131028262406404,-1.2329733,0.209428569446529,156.666666666667,5.054120406036,0.139284120693412,-1.97123939828056,6.96420603467061,1.94078360714759,0.0415430123854469,-3.1810259454589,3.69337145812501e-05,-10.2063857497755,0.0018466857290625,-6.29436274434731,3771.19177620227,8.2351463514949,13.7197826086957,2.61883877732496
"ECAL4W","CAL","4W","E","ambient","R-","2",-1.36,0.307484699747961,-1.2791794,0.246218778593055,180.714285714286,5.19691725210631,0.142772221068005,-1.94650477833623,7.13861105340025,1.96551822709191,0.0211410332562271,-3.85653942290254,1.67023445973508e-05,-10.9999614533451,0.000835117229867539,-7.08793844791694,8548.03469272515,9.05345667500885,31.0981739130435,3.4371491008389
"ECAL4W","CAL","4W","E","ambient","R-","3",-5.28,1.66392609771817,-3.5043679,1.25401016185487,57.5,4.0517849478033,0.0131910820894124,-4.32821427699679,0.659554104470619,-0.416191271568646,0.00994380615609103,-4.61080541851853,2.28120979628175e-06,-12.9908046433186,0.000114060489814088,-9.07878163789048,5782.49405684348,8.66259036632184,21.037,3.04628279215189
"ECAL5W","CAL","5W","E","ambient","R-","1",-1.12,0.113328685307003,-1.2621561,0.232821449021234,390,5.96614673912369,0.352887769525685,-1.04160520595536,20.1146028629641,3.00144606187919,0.0660543802015884,-2.71727693376164,5.97686740942054e-05,-9.7250288788407,0.00340681442336971,-5.68197761100615,5904.22616652789,8.68342367288534,24.612,3.20323412887824
"ECAL5W","CAL","5W","E","ambient","R-","2",-1.1,0.0953101798043249,-1.5029142,0.407406023313036,454.285714285714,6.11872632671891,0.435501867821396,-0.831256193786272,24.8236064658196,3.21179507404828,0.0336623283719633,-3.3913759193509,3.22704553988838e-05,-10.3413584398561,0.00183941595773637,-6.29830717202153,13495.3740949209,9.5101022460698,56.256,4.02991270206271
"ECAL5W","CAL","5W","E","ambient","R-","3",-2.33,0.845868267577609,-1.9066096,0.645326586205753,257.5,5.55101972010379,0.135367810371482,-1.9997596840539,7.71596519117449,2.04329158378065,0.0169605442041828,-4.07686556162239,8.91616206457847e-06,-11.6276449657801,0.000508221237680973,-7.58459369794554,15182.295856786,9.62788528172619,63.288,4.1476957377191
"EDPE1W","DPE","1W","E","ambient","R+","1",-1.95,0.667829372575655,-1.361864,0.30885434958454,34.1666666666667,3.53125050991035,0.0177228595369107,-4.03289997340967,0.531685786107321,-0.631702591747511,0.037279301928681,-3.28931701442909,1.93374389770565e-05,-10.8534674977491,0.000580123169311696,-7.45227011608695,916.505001408847,6.82056752433944,3.65952380952381,1.29733303226118
"EDPE1W","DPE","1W","E","ambient","R+","2",-2.8,1.02961941718116,,,33.3333333333333,3.50655789731998,0.013267701497867,-4.3224226560501,0.39803104493601,-0.921225274387941,0.0257015024679037,-3.66120582700365,1.02299958837251e-05,-11.4901863803737,0.000306899876511754,-8.08898899871157,1296.9410397295,7.16776372432363,5.17857142857143,1.64452923224537
"EDPE1W","DPE","1W","E","ambient","R+","3",-4.43,1.48839958405704,,,25.5555555555556,3.24085473158698,0.00926038727173013,-4.68200940919747,0.277811618151904,-1.28081202753531,0.02345772050642,-3.75255560559188,8.50020951136127e-06,-11.6754197463763,0.000255006285340838,-8.27422236471417,1089.43047337278,6.99341033717885,4.35,1.47017584510059
"EDPE2W","DPE","2W","E","ambient","R+","1",-1.47,0.385262400790645,-1.1308335,0.122954971442702,48.3333333333333,3.87812145375246,0.0331700687174695,-3.40610735435003,1.49265309228613,0.400555135420294,0.0380593198425667,-3.2686092879368,2.61192466452019e-05,-10.5528380960393,0.00117536609903408,-6.74617560626898,1269.94737513086,7.14673074168927,4.58019708029197,1.52174202783174
"EDPE2W","DPE","2W","E","ambient","R+","2",-2.08,0.732367893713227,-1.6196454,0.482207236395735,111.111111111111,4.71053070164592,0.0553130866884566,-2.89474574947329,2.48908890098055,0.911916740297036,0.0663161148146342,-2.71332235228013,3.30133410682515e-05,-10.3185988033993,0.00148560034807132,-6.51193631362901,1675.47678903819,7.42385305392605,6.04278102189781,1.79886434006852
"EDPE2W","DPE","2W","E","ambient","R+","3",-2.4,0.8754687373539,-2.0695469,0.72732969442872,96.6666666666667,4.57126863431241,0.152091010992459,-1.88327618078969,6.84409549466064,1.92338630898062,0.0661176505294225,-2.71631954009345,0.000104026554966889,-9.17086435519556,0.00468119497351,-5.36420186542524,1462.04025540275,7.28758817440586,5.273,1.66259946054833
"EDPE3W","DPE","3W","E","ambient","R+","1",-1.89,0.636576829071551,-1.1867672,0.171232971708493,40,3.68887945411394,0.0213346143488452,-3.84742443849124,0.746711502209581,-0.292076377001829,0.0476362874183038,-3.04416046745818,2.54075455270064e-05,-10.5804643600634,0.000889264093445224,-7.02511629857395,839.696,6.73303992157212,3.81333333333333,1.33850369728354
"EDPE3W","DPE","3W","E","ambient","R+","2",-1.88,0.631271776841858,-1.6488282,0.500064853795741,48.8888888888889,3.88955014957609,0.0273558327137659,-3.59882551092196,0.957454144981806,-0.043477449432543,0.0436665968001118,-3.13117184444781,2.44336933072498e-05,-10.6195475049459,0.000855179265753742,-7.06419944345645,1119.59466666667,7.02072199402391,5.08444444444444,1.62618576973532
"EDPE3W","DPE","3W","E","ambient","R+","3",-2.68,0.985816794522765,-2.456219,0.89862317569065,28.8888888888889,3.36345705367931,0.0160527531351531,-4.13187490921604,0.561846359730357,-0.576526847726625,0.0286699877980532,-3.55190442468677,1.59311158791923e-05,-11.0472363875821,0.000557589055771729,-7.4918883260927,1007.6352,6.91536147836608,4.576,1.5208252540775
"EDPE4W","DPE","4W","E","ambient","R+","1",-1.78,0.576613364303994,-1.5248013,0.421864106488266,125,4.8283137373023,0.0706911784997125,-2.64943448756022,2.8276471399885,1.03944496655372,0.0746259982995569,-2.59526632981035,4.22031981321057e-05,-10.0730145546729,0.00168812792528423,-6.38413510055893,1675.01946839272,7.42358006711265,8.09829133858268,2.0916530935722
"EDPE4W","DPE","4W","E","ambient","R+","2",-1.93,0.657520002916794,-1.7461042,0.55738713490357,166.666666666667,5.11599580975408,0.0889406908455798,-2.41978552638332,3.55762763382319,1.26909392773062,0.0957108041683206,-2.34642409067483,5.10755102646986e-05,-9.88220542681223,0.00204302041058794,-6.1933259726983,1741.35687308154,7.46241990042891,8.4190157480315,2.13049292688846
"EDPE4W","DPE","4W","E","ambient","R+","3",-2.09,0.73716406597672,,,125.555555555556,4.83274833437017,0.0778623733874129,-2.55281245450802,3.11449493549652,1.13606699960592,0.0596120048008989,-2.81989830235981,3.69679553855032e-05,-10.205459091238,0.00147871821542013,-6.51657963712406,2106.21259887006,7.65264663672998,10.183,2.32071966318953
"EDPE5W","DPE","5W","E","ambient","R+","1",-1.99,0.688134638736401,-1.3399769,0.29265237500826,101.666666666667,4.62169948793931,0.0515024195292272,-2.96612649126598,2.57512097646136,0.945896514162162,0.123980118429038,-2.08763406148186,6.28059941568748e-05,-9.67546004068715,0.00314029970784374,-5.763437035259,820.023951863354,6.70933354942116,5.71555900621118,1.74319210632353
"EDPE5W","DPE","5W","E","ambient","R+","2",-1.91,0.647103242058538,-1.7971741,0.586215486803547,128.888888888889,4.85895070676419,0.0712425756729664,-2.64166466634386,3.56212878364832,1.27035833908429,0.113882722572559,-2.17258610947698,6.29480054538539e-05,-9.67320148258504,0.00314740027269269,-5.76117847715689,1131.7685947205,7.03153681624118,7.88841614906832,2.06539537314355
"EDPE5W","DPE","5W","E","ambient","R+","3",-3.51,1.25561603747777,,,50,3.91202300542815,0.0432654823560031,-3.14040013611229,2.16327411780016,0.77162286931586,0.0458250514099795,-3.08292436338074,3.96528590648281e-05,-10.1353475049212,0.00198264295324141,-6.22332449949302,1091.10625,6.99494736880889,7.605,2.02880592571126
"ELST1D","LST","1D","E","ambient","R-","1",-1.4,0.336472236621213,-1.2013586,0.183453083043268,111.538461538462,4.71436947795309,0.080695850896401,-2.51706811895113,3.63131329033805,1.28959437081919,0.0339363242827461,-3.38326932549041,2.45522533350352e-05,-10.6147069223946,0.00110485140007659,-6.80804443262431,3286.69836512524,8.0976388034435,15.1741,2.71959002711428
"ELST1D","LST","1D","E","ambient","R-","2",-1.78,0.576613364303994,-1.605054,0.473157400875817,76,4.33073334028633,0.0467591244345155,-3.06274586722177,2.1041605995532,0.743916622548554,0.0316021292884018,-3.45453077811501,1.94432617867372e-05,-10.8480099856231,0.000874946780403173,-7.04134749585279,2404.90124277457,7.78526411840134,11.103,2.40721534207213
"ELST1D","LST","1D","E","ambient","R-","3",-7.5,2.01490302054226,,,32,3.46573590279973,0.00905057396358645,-4.70492710189059,0.40727582836139,-0.898264612120267,0.0133061597003797,-4.31952821560162,3.76338695436187e-06,-12.4901912202919,0.000169352412946284,-8.68352873052161,2404.90124277457,7.78526411840134,11.103,2.40721534207213
"ELST1W","LST","1W","E","ambient","R-","1",-1.43,0.357674444271816,-1.0189661,0.0187884857774833,103.846153846154,4.64291051397094,0.073260104909637,-2.61373908961452,3.58974514057221,1.27808120849611,0.0755114553622279,-2.58347090758446,5.3270890994304e-05,-9.84012051116991,0.0026102736587209,-5.94830021305928,1375.23708618785,7.2263814215554,6.3215,1.84395652176982
"ELST1W","LST","1W","E","ambient","R-","2",-1.58,0.457424847038875,-1.3180898,0.276183567294992,157.333333333333,5.05836669691744,0.103949468633975,-2.26385037643745,5.09352396306476,1.62796992167317,0.0373565766774608,-3.28724630050879,2.46813323873287e-05,-10.6094633738637,0.00120938528697911,-6.71764307575306,4211.66357645028,8.34561299742624,19.35959375,2.96318809764066
"ELST1W","LST","1W","E","ambient","R-","3",-3.03,1.10856261952128,-2.1206168,0.751706989764325,69,4.23410650459726,0.0395738423908088,-3.22958692466477,1.93911827714963,0.662233373445858,0.0250865835036735,-3.68542209751808,1.4388007270989e-05,-11.1491155267801,0.000705012356278459,-7.25729522866948,2750.47417237569,7.91952860211534,12.643,2.53710370232976
"ELST4W","LST","4W","E","ambient","R-","1",-1.71,0.536493370514568,-1.0092385,0.00919608608604367,130.769230769231,4.87343417258277,0.0771707695104069,-2.56173452693597,3.08683078041627,1.12714492717796,0.0817910227674497,-2.50358778751518,4.82672883282911e-05,-9.93875648703392,0.00193069153313164,-6.24987703291999,1598.82131735945,7.37702196009795,7.49337254901961,2.01401896975378
"ELST4W","LST","4W","E","ambient","R-","2",-1.04,0.0392207131532813,-1.3034984,0.265051726926147,188.666666666667,5.23998178953507,0.197527890323041,-1.62187548778559,7.90111561292164,2.06700396632834,0.0489826252367876,-3.01628963075668,5.12832223966791e-05,-9.87814690807735,0.00205132889586717,-6.18926745396341,3851.70590091141,8.25627142029176,18.0522156862745,2.89326842994758
"ELST4W","LST","4W","E","ambient","R-","3",-2.53,0.928219302739429,-1.8385164,0.608958942034878,108,4.68213122712422,0.614839247716854,-0.486394431169102,24.5935699086742,3.20248502294484,0.0291391131631025,-3.53567391233974,0.000165887689040169,-8.70419957063306,0.00663550756160674,-5.01532011651913,3706.35850842418,8.21780513946396,17.371,2.85480214911979
"ESRO1W","SRO","1W","E","ambient","R-","1",-1.03,0.0295588022415444,-1.021398,0.0211722771327595,71.4285714285714,4.26869794936688,0.070321107065016,-2.65468328248375,2.60188096140559,0.956234630160477,0.0408913885736268,-3.19683578642387,4.02573879949245e-05,-10.1202170182745,0.00148952335581221,-6.50929910563027,1746.78762253234,7.46553373579076,11.9153076923077,2.47782393416253
"ESRO1W","SRO","1W","E","ambient","R-","2",-0.96,-0.0408219945202552,-1.6366687,0.492662895500073,95,4.55387689160054,0.11006466217674,-2.20668724792842,4.07239250053938,1.40423066471581,0.0386423622020773,-3.25340613791227,4.47700899103459e-05,-10.0139702774412,0.0016564933266828,-6.403052364797,2458.44183911958,7.80728302951281,16.7696923076923,2.81957322788458
"ESRO1W","SRO","1W","E","ambient","R-","3",-7.5,2.01490302054226,,,38.3333333333333,3.64631983969514,0.00630957354495282,-5.06568718871405,0.233454221163254,-1.45476927606983,0.0227890854012251,-3.78147356811276,3.75102809638018e-06,-12.493480596522,0.000138788039566067,-8.88256268387773,1682.09178466077,7.42779340780791,11.474,2.44008360617968
"ESRO2W","SRO","2W","E","ambient","R-","1",-0.89,-0.116533816255952,-1.0189661,0.0187884857774833,77.8571428571429,4.35487564560793,0.0892244542409583,-2.41660012628522,3.47975371539737,1.24696151984443,0.0335784723278602,-3.39387012187981,3.84810019704388e-05,-10.165345893773,0.00150075907684711,-6.50178424764331,2318.66244827775,7.74874576748774,17.2428113207547,2.84739532159048
"ESRO2W","SRO","2W","E","ambient","R-","2",-1.2,0.182321556793955,-1.5150737,0.415464084642799,70,4.24849524204936,0.0655113249177355,-2.72553225177892,2.55494167179168,0.938029394350729,0.029050580698398,-3.53871680626618,2.7187743302595e-05,-10.5127443000944,0.0010603219888012,-6.84918265396481,2409.59038742589,7.78721204831553,17.919,2.88586160241828
"ESRO2W","SRO","2W","E","ambient","R-","3",-4.26,1.44926916028128,-3.769445,1.32692777576864,41.6666666666667,3.72970144863419,0.0151016679339304,-4.19295008206074,0.588965049423285,-0.529388435931093,0.017292012320475,-4.05751059968134,6.26731747135791e-06,-11.9801621303763,0.000244425381382959,-8.31660048424663,2409.59038742589,7.78721204831553,17.919,2.88586160241828
"ESRO3W","SRO","3W","E","ambient","R-","1",-1.1,0.0953101798043249,-0.9776238,-0.0226303455256335,83.5714285714286,4.42570169817654,0.0769697821783041,-2.56434237339569,3.07879128713217,1.12453708071825,0.064589719941203,-2.73970001489385,5.94875157672212e-05,-9.72974408646608,0.00237950063068885,-6.04086463235215,1293.8812654321,7.1654017130704,9.35475,2.23588423569179
"ESRO3W","SRO","3W","E","ambient","R-","2",-1.21,0.19062035960865,-1.6366687,0.492662895500073,105.833333333333,4.66186552966463,0.094520298069026,-2.35894067316622,3.78081192276104,1.32993878094771,0.0420661252950399,-3.16851248699901,3.75694743448456e-05,-10.1893186898299,0.00150277897379383,-6.50043923571593,2515.88023834019,7.83037801666364,18.1897916666667,2.90086053928504
